value,table,record_idx,field_pos
2,TOYS.BIN,39,0
2,TOYS.BIN,39,4
2,TOYS.BIN,40,0
2,TOYS.BIN,41,0
2,TOYS.BIN,42,0
2,TOYS.BIN,43,0
2,TOYS.BIN,44,0
2,TOYS.BIN,45,0
2,TOYS.BIN,46,0
2,TOYS.BIN,47,0
2,TOYS.BIN,48,0
2,TOYS.BIN,49,0
2,TOYS.BIN,50,0
2,TOYS.BIN,51,0
2,TOYS.BIN,52,0
2,TOYS.BIN,53,0
2,TOYS.BIN,54,0
2,TOYS.BIN,55,0
2,TOYS.BIN,56,0
2,TOYS.BIN,57,0
2,TOYS.BIN,58,0
2,TOYS.BIN,59,0
2,TOYS.BIN,60,0
2,TOYS.BIN,61,0
2,TOYS.BIN,82,0
2,TOYS.BIN,91,0
2,TOYS.BIN,104,8
2,TOYS.BIN,112,0
2,TOYS.BIN,113,0
2,TOYS.BIN,114,0
2,TOYS.BIN,115,0
2,TOYS.BIN,116,0
2,TOYS.BIN,117,0
2,TOYS.BIN,118,0
2,TOYS.BIN,119,0
2,TOYS.BIN,120,0
2,TOYS.BIN,121,0
2,TOYS.BIN,122,0
2,TOYS.BIN,123,0
2,TOYS.BIN,124,0
2,TOYS.BIN,125,0
2,TOYS.BIN,126,0
2,TOYS.BIN,127,0
2,TOYS.BIN,128,0
2,TOYS.BIN,129,0
2,TOYS.BIN,130,0
2,TOYS.BIN,131,0
2,TOYS.BIN,132,0
2,TOYS.BIN,133,0
2,TOYS.BIN,134,0
2,TOYS.BIN,135,0
2,TOYS.BIN,136,0
2,TOYS.BIN,137,0
2,TOYS.BIN,138,0
2,TOYS.BIN,139,0
2,TOYS.BIN,140,0
2,TOYS.BIN,141,0
2,TOYS.BIN,142,0
2,VEHICLES.BIN,0,34
2,VEHICLES.BIN,0,50
2,VEHICLES.BIN,0,156
2,VEHICLES.BIN,0,168
2,VEHICLES.BIN,1,42
2,VEHICLES.BIN,1,168
2,VEHICLES.BIN,2,42
2,VEHICLES.BIN,2,168
2,VEHICLES.BIN,3,34
2,VEHICLES.BIN,3,50
2,VEHICLES.BIN,3,168
2,VEHICLES.BIN,4,34
2,VEHICLES.BIN,4,50
2,VEHICLES.BIN,4,168
2,VEHICLES.BIN,5,34
2,VEHICLES.BIN,5,50
2,VEHICLES.BIN,5,168
2,VEHICLES.BIN,6,34
2,VEHICLES.BIN,6,50
2,VEHICLES.BIN,6,168
2,VEHICLES.BIN,8,118
2,VEHICLES.BIN,9,130
2,VEHICLES.BIN,11,34
2,VEHICLES.BIN,11,50
2,VEHICLES.BIN,11,168
2,VEHICLES.BIN,12,168
2,VEHICLES.BIN,13,168
2,VEHICLES.BIN,14,0
2,VEHICLES.BIN,14,34
2,VEHICLES.BIN,14,42
2,VEHICLES.BIN,14,50
2,VEHICLES.BIN,16,0
2,VEHICLES.BIN,16,34
2,VEHICLES.BIN,16,42
2,VEHICLES.BIN,16,50
2,VEHICLES.BIN,16,168
2,VEHICLES.BIN,17,34
2,VEHICLES.BIN,17,50
2,VEHICLES.BIN,17,168
2,VEHICLES.BIN,18,168
2,VEHICLES.BIN,19,168
2,VEHICLES.BIN,20,34
2,VEHICLES.BIN,20,50
2,VEHICLES.BIN,22,34
2,VEHICLES.BIN,22,50
2,VEHICLES.BIN,22,168
2,VEHICLES.BIN,23,34
2,VEHICLES.BIN,23,50
2,VEHICLES.BIN,23,168
2,VEHICLES.BIN,24,34
2,VEHICLES.BIN,24,42
2,VEHICLES.BIN,24,50
2,VEHICLES.BIN,24,168
2,VEHICLES.BIN,27,0
2,VEHICLES.BIN,27,34
2,VEHICLES.BIN,27,42
2,VEHICLES.BIN,27,50
2,VEHICLES.BIN,28,0
2,VEHICLES.BIN,28,42
2,VEHICLES.BIN,29,0
2,VEHICLES.BIN,29,34
2,VEHICLES.BIN,29,50
2,VEHICLES.BIN,46,34
2,VEHICLES.BIN,46,50
2,VEHICLES.BIN,46,168
2,VEHICLES.BIN,47,34
2,VEHICLES.BIN,47,50
2,VEHICLES.BIN,47,168
2,VEHICLES.BIN,48,34
2,VEHICLES.BIN,48,50
2,VEHICLES.BIN,48,168
2,VEHICLES.BIN,49,34
2,VEHICLES.BIN,49,50
2,VEHICLES.BIN,49,168
2,VEHICLES.BIN,50,34
2,VEHICLES.BIN,50,50
2,VEHICLES.BIN,50,168
2,VEHICLES.BIN,51,34
2,VEHICLES.BIN,51,50
2,VEHICLES.BIN,51,168
2,VEHICLES.BIN,52,34
2,VEHICLES.BIN,52,50
2,VEHICLES.BIN,52,168
2,VEHICLES.BIN,53,168
2,VEHICLES.BIN,54,168
2,VEHICLES.BIN,55,34
2,VEHICLES.BIN,55,50
2,VEHICLES.BIN,55,168
2,VEHICLES.BIN,56,34
2,VEHICLES.BIN,56,50
2,VEHICLES.BIN,56,168
2,VEHICLES.BIN,57,34
2,VEHICLES.BIN,57,50
2,VEHICLES.BIN,57,168
2,VEHICLES.BIN,58,34
2,VEHICLES.BIN,58,50
2,VEHICLES.BIN,58,168
2,VEHICLES.BIN,59,34
2,VEHICLES.BIN,59,50
2,VEHICLES.BIN,59,168
2,VEHICLES.BIN,60,34
2,VEHICLES.BIN,60,50
2,VEHICLES.BIN,60,168
2,VEHICLES.BIN,61,34
2,VEHICLES.BIN,61,50
2,VEHICLES.BIN,61,168
2,VEHICLES.BIN,62,34
2,VEHICLES.BIN,62,50
2,VEHICLES.BIN,62,168
2,VEHICLES.BIN,63,168
2,VEHICLES.BIN,64,168
2,VEHICLES.BIN,65,168
2,VEHICLES.BIN,66,168
2,VEHICLES.BIN,67,168
2,VEHICLES.BIN,68,34
2,VEHICLES.BIN,68,50
2,VEHICLES.BIN,68,168
2,VEHICLES.BIN,69,34
2,VEHICLES.BIN,69,50
2,VEHICLES.BIN,69,168
2,VEHICLES.BIN,70,168
2,VEHICLES.BIN,71,168
2,VEHICLES.BIN,72,168
2,VEHICLES.BIN,73,0
2,VEHICLES.BIN,73,42
2,VEHICLES.BIN,74,130
2,VEHICLES.BIN,74,168
2,VEHICLES.BIN,75,130
2,VEHICLES.BIN,76,118
2,VEHICLES.BIN,76,126
2,VEHICLES.BIN,76,130
2,VEHICLES.BIN,77,118
2,VEHICLES.BIN,77,126
2,VEHICLES.BIN,77,130
2,VEHICLES.BIN,78,118
2,VEHICLES.BIN,78,126
2,VEHICLES.BIN,78,130
2,VEHICLES.BIN,81,34
2,VEHICLES.BIN,81,50
2,WEAPONS.BIN,0,36
2,WEAPONS.BIN,2,44
2,WEAPONS.BIN,4,80
2,WEAPONS.BIN,5,28
2,WEAPONS.BIN,9,8
2,WEAPONS.BIN,11,0
2,WEAPONS.BIN,14,36
2,WEAPONS.BIN,21,36
2,WEAPONS.BIN,21,88
2,WEAPONS.BIN,23,36
2,WEAPONS.BIN,39,44
2,WEAPONS.BIN,42,16
2,WEAPONS.BIN,42,36
2,WEAPONS.BIN,44,12
2,WEAPONS.BIN,48,12
2,WEAPONS.BIN,48,36
2,WEAPONS.BIN,52,28
2,WEAPONS.BIN,54,28
2,WEAPONS.BIN,61,36
2,WEAPONS.BIN,70,36
2,WEAPONS.BIN,70,88
2,WEAPONS.BIN,77,36
3,ACTION.BIN,121,24
3,ACTION.BIN,124,16
3,ACTION.BIN,125,12
3,ACTION.BIN,126,8
3,ACTION.BIN,129,24
3,ACTION.BIN,135,24
3,ACTION.BIN,141,24
3,ACTION.BIN,142,20
3,ACTION.BIN,145,8
3,ACTION.BIN,147,24
3,ACTION.BIN,152,4
3,ACTION.BIN,155,16
3,ACTION.BIN,163,20
3,ACTION.BIN,199,8
3,ACTION.BIN,201,0
3,ACTION.BIN,222,12
3,ACTION.BIN,282,12
3,ACTION.BIN,292,20
3,ACTION.BIN,294,12
3,ACTION.BIN,296,4
3,ACTION.BIN,311,16
3,ACTION.BIN,333,24
3,ACTION.BIN,352,20
3,ACTION.BIN,353,16
3,ACTION.BIN,355,8
3,ACTION.BIN,360,12
3,ACTION.BIN,369,0
3,ACTION.BIN,369,24
3,ACTION.BIN,376,20
3,ACTION.BIN,388,20
3,ACTION.BIN,391,8
3,ACTION.BIN,392,4
3,ACTION.BIN,393,0
3,ACTION.BIN,408,12
3,ACTION.BIN,410,4
3,ACTION.BIN,413,16
3,ACTION.BIN,417,0
3,ACTION.BIN,417,24
3,ACTION.BIN,423,0
3,ACTION.BIN,424,20
3,ACTION.BIN,428,4
3,ACTION.BIN,432,12
3,ACTION.BIN,440,4
3,ACTION.BIN,445,8
3,ACTION.BIN,450,12
3,ACTION.BIN,453,0
3,ACTION.BIN,457,8
3,ACTION.BIN,458,4
3,ACTION.BIN,461,16
3,ACTION.BIN,475,8
3,ACTION.BIN,488,4
3,ACTION.BIN,489,24
3,ACTION.BIN,508,20
3,ACTION.BIN,512,4
3,ACTION.BIN,513,24
3,ACTION.BIN,518,4
3,ACTION.BIN,531,0
3,ACTION.BIN,536,10
3,ACTION.BIN,537,6
3,ACTION.BIN,538,2
3,ACTION.BIN,538,24
3,ACTION.BIN,538,26
3,ACTION.BIN,539,22
3,ACTION.BIN,540,18
3,ACTION.BIN,543,24
3,ACTION.BIN,544,24
3,ACTION.BIN,550,24
3,ACTION.BIN,558,12
3,ACTION.BIN,561,0
3,ACTION.BIN,562,20
3,ACTION.BIN,568,26
3,ACTION.BIN,569,22
3,ACTION.BIN,570,18
3,ACTION.BIN,571,14
3,ACTION.BIN,572,10
3,ACTION.BIN,573,6
3,ACTION.BIN,574,2
3,ACTION.BIN,574,26
3,ACTION.BIN,575,22
3,ACTION.BIN,576,18
3,ACTION.BIN,577,14
3,ACTION.BIN,578,10
3,ACTION.BIN,579,24
3,ACTION.BIN,580,20
3,ACTION.BIN,583,8
3,ACTION.BIN,584,4
3,ACTION.BIN,585,0
3,ACTION.BIN,618,12
3,ACTION.BIN,622,20
3,ACTION.BIN,631,8
3,ACTION.BIN,633,24
3,ACTION.BIN,637,8
3,ACTION.BIN,638,4
3,ACTION.BIN,654,12
3,ATTITUDE.BIN,15,40
3,ATTITUDE.BIN,19,12
3,ATTITUDE.BIN,19,20
3,ATTITUDE.BIN,25,42
3,ATTITUDE.BIN,49,34
3,ATTITUDE.BIN,51,12
3,ATTITUDE.BIN,51,20
3,ATTITUDE.BIN,63,24
3,ATTITUDE.BIN,73,2
3,ATTITUDE.BIN,73,10
3,ATTITUDE.BIN,89,26
3,ATTITUDE.BIN,99,12
3,ATTITUDE.BIN,99,20
3,ATTITUDE.BIN,103,0
3,ATTITUDE.BIN,119,40
3,ATTITUDE.BIN,125,30
3,ATTITUDE.BIN,125,38
3,ATTITUDE.BIN,135,32
3,ATTITUDE.BIN,139,36
3,ATTITUDE.BIN,139,44
3,ATTITUDE.BIN,142,42
3,ATTITUDE.BIN,148,0
3,ATTITUDE.BIN,150,2
3,ATTITUDE.BIN,154,18
3,ATTITUDE.BIN,166,18
3,ATTITUDE.BIN,176,28
3,BUDDIES.BIN,0,32
3,BUDDIES.BIN,12,32
3,BUDDIES.BIN,31,0
3,BUDDIES.BIN,38,0
3,BUDDIES.BIN,41,126
3,BUDDIES.BIN,46,108
3,BUDDIES.BIN,52,32
3,BUDDIES.BIN,53,32
3,BUDDIES.BIN,57,108
3,PERCEPT.BIN,8,24
3,PERCEPT.BIN,14,10
3,PERCEPT.BIN,30,2
3,PERCEPT.BIN,42,2
3,PERCEPT.BIN,44,16
3,PERCEPT.BIN,45,16
3,PERCEPT.BIN,45,24
3,PERCEPT.BIN,54,6
3,PERCEPT.BIN,116,12
3,PERCEPT.BIN,120,16
3,PERCEPT.BIN,146,26
3,PERCEPT.BIN,166,26
3,PERCEPT.BIN,178,6
3,PERCEPT.BIN,184,24
3,PERCEPT.BIN,190,2
3,PERCEPT.BIN,209,24
3,PERCEPT.BIN,209,28
3,PERCEPT.BIN,234,14
3,PERCEPT.BIN,237,20
3,PERCEPT.BIN,268,16
3,PERCEPT.BIN,272,12
3,PERCEPT.BIN,288,16
3,PERCEPT.BIN,299,26
3,PERCEPT.BIN,318,26
3,PERCEPT.BIN,333,4
3,PERCEPT.BIN,348,20
3,PERCEPT.BIN,380,16
3,PERCEPT.BIN,397,4
3,PERCEPT.BIN,398,2
3,PERCEPT.BIN,402,14
3,PERCEPT.BIN,417,4
3,PERCEPT.BIN,454,18
3,PERCEPT.BIN,456,12
3,PERCEPT.BIN,458,2
3,PERCEPT.BIN,472,8
3,PERCEPT.BIN,506,22
3,PERCEPT.BIN,510,18
3,PERCEPT.BIN,513,24
3,PERCEPT.BIN,515,18
3,PERCEPT.BIN,515,22
3,PERCEPT.BIN,521,24
3,PERCEPT.BIN,522,18
3,PERCEPT.BIN,526,26
3,PERCEPT.BIN,540,20
3,PERCEPT.BIN,546,2
3,PERCEPT.BIN,548,8
3,PERCEPT.BIN,550,14
3,PERCEPT.BIN,552,20
3,PERCEPT.BIN,555,26
3,PERCEPT.BIN,556,20
3,PERCEPT.BIN,557,8
3,PERCEPT.BIN,558,14
3,PERCEPT.BIN,560,8
3,PERCEPT.BIN,562,2
3,PERCEPT.BIN,562,14
3,PERCEPT.BIN,566,26
3,PERCEPT.BIN,568,20
3,PERCEPT.BIN,570,26
3,PERCEPT.BIN,571,14
3,PERCEPT.BIN,576,8
3,PERCEPT.BIN,576,20
3,PERCEPT.BIN,584,20
3,PERCEPT.BIN,588,8
3,PERCEPT.BIN,589,20
3,PERCEPT.BIN,591,14
3,PERCEPT.BIN,593,20
3,PERCEPT.BIN,597,20
3,PERCEPT.BIN,599,2
3,PERCEPT.BIN,599,14
3,PERCEPT.BIN,599,26
3,PERCEPT.BIN,600,20
3,PERCEPT.BIN,601,20
3,PERCEPT.BIN,602,14
3,PERCEPT.BIN,602,26
3,PERCEPT.BIN,603,14
3,PERCEPT.BIN,603,26
3,PERCEPT.BIN,605,8
3,PERCEPT.BIN,606,14
3,PERCEPT.BIN,608,20
3,PERCEPT.BIN,610,26
3,PERCEPT.BIN,611,2
3,PERCEPT.BIN,611,26
3,PERCEPT.BIN,612,8
3,PERCEPT.BIN,612,20
3,PERCEPT.BIN,614,2
3,PERCEPT.BIN,617,8
3,PERCEPT.BIN,617,20
3,PERCEPT.BIN,618,2
3,PERCEPT.BIN,619,2
3,PERCEPT.BIN,620,8
3,PERCEPT.BIN,621,8
3,PERCEPT.BIN,621,20
3,PERCEPT.BIN,622,2
3,PERCEPT.BIN,623,14
3,PERCEPT.BIN,623,26
3,PERCEPT.BIN,624,8
3,PERCEPT.BIN,629,20
3,PERCEPT.BIN,631,14
3,PERCEPT.BIN,631,26
3,PERCEPT.BIN,636,20
3,PERCEPT.BIN,639,2
3,PERCEPT.BIN,643,14
3,PERCEPT.BIN,643,26
3,PERCEPT.BIN,645,20
3,PERCEPT.BIN,649,8
3,PERCEPT.BIN,649,20
3,PERCEPT.BIN,650,14
3,PERCEPT.BIN,651,14
3,PERCEPT.BIN,653,8
3,PERCEPT.BIN,653,20
3,PERCEPT.BIN,654,2
3,PERCEPT.BIN,654,14
3,PERCEPT.BIN,656,20
3,PERCEPT.BIN,659,2
3,PERCEPT.BIN,659,14
3,PERCEPT.BIN,660,20
3,PERCEPT.BIN,662,2
3,PERCEPT.BIN,662,14
3,PERCEPT.BIN,663,2
3,PERCEPT.BIN,663,14
3,PERCEPT.BIN,665,8
3,PERCEPT.BIN,666,2
3,PERCEPT.BIN,667,2
3,PERCEPT.BIN,667,14
3,PERCEPT.BIN,670,26
3,PERCEPT.BIN,671,2
3,PERCEPT.BIN,672,8
3,PERCEPT.BIN,674,2
3,PERCEPT.BIN,674,14
3,PERCEPT.BIN,675,2
3,PERCEPT.BIN,675,26
3,PERCEPT.BIN,676,8
3,PERCEPT.BIN,676,20
3,PERCEPT.BIN,677,20
3,PERCEPT.BIN,678,2
3,PERCEPT.BIN,679,2
3,PERCEPT.BIN,679,14
3,PERCEPT.BIN,679,26
3,PERCEPT.BIN,680,20
3,PERCEPT.BIN,681,20
3,PERCEPT.BIN,683,2
3,PERCEPT.BIN,683,14
3,PERCEPT.BIN,684,8
3,PERCEPT.BIN,685,20
3,PERCEPT.BIN,686,26
3,PERCEPT.BIN,687,2
3,PERCEPT.BIN,687,14
3,PERCEPT.BIN,690,14
3,PERCEPT.BIN,693,8
3,PERCEPT.BIN,693,20
3,PERCEPT.BIN,694,14
3,PERCEPT.BIN,694,26
3,PERCEPT.BIN,695,14
3,PERCEPT.BIN,695,26
3,PERCEPT.BIN,696,8
3,PERCEPT.BIN,696,20
3,PERCEPT.BIN,697,20
3,PERCEPT.BIN,699,2
3,PERCEPT.BIN,699,14
3,PERCEPT.BIN,699,26
3,PERCEPT.BIN,702,2
3,PERCEPT.BIN,705,20
3,PERCEPT.BIN,707,2
3,PERCEPT.BIN,707,26
3,PERCEPT.BIN,709,8
3,PERCEPT.BIN,709,20
3,PERCEPT.BIN,711,14
3,PERCEPT.BIN,711,26
3,PERCEPT.BIN,712,8
3,PERCEPT.BIN,717,8
3,PERCEPT.BIN,718,26
3,PERCEPT.BIN,720,8
3,PERCEPT.BIN,723,2
3,PERCEPT.BIN,723,14
3,PERCEPT.BIN,723,26
3,PERCEPT.BIN,729,8
3,PERCEPT.BIN,729,20
3,PERCEPT.BIN,734,2
3,PERCEPT.BIN,734,14
3,PERCEPT.BIN,735,2
3,PERCEPT.BIN,737,8
3,PERCEPT.BIN,737,20
3,PERCEPT.BIN,739,2
3,PERCEPT.BIN,742,26
3,PERCEPT.BIN,743,2
3,PERCEPT.BIN,743,26
3,PERCEPT.BIN,745,8
3,PERCEPT.BIN,745,20
3,PERCEPT.BIN,746,26
3,PERCEPT.BIN,747,2
3,PERCEPT.BIN,748,8
3,PERCEPT.BIN,751,2
3,PERCEPT.BIN,751,14
3,PERCEPT.BIN,751,26
3,PERCEPT.BIN,752,20
3,PERCEPT.BIN,754,14
3,PERCEPT.BIN,754,26
3,PERCEPT.BIN,755,14
3,PERCEPT.BIN,757,8
3,PERCEPT.BIN,757,20
3,PERCEPT.BIN,758,2
3,PERCEPT.BIN,759,14
3,PERCEPT.BIN,761,8
3,PERCEPT.BIN,763,2
3,PERCEPT.BIN,763,26
3,PERCEPT.BIN,765,8
3,PERCEPT.BIN,765,20
3,PERCEPT.BIN,767,2
3,PERCEPT.BIN,767,14
3,PERCEPT.BIN,767,26
3,PERCEPT.BIN,769,8
3,PERCEPT.BIN,769,20
3,PERCEPT.BIN,771,2
3,PERCEPT.BIN,772,20
3,PERCEPT.BIN,773,8
3,PERCEPT.BIN,773,20
3,PERCEPT.BIN,775,2
3,PERCEPT.BIN,775,14
3,PERCEPT.BIN,775,26
3,PERCEPT.BIN,778,14
3,PERCEPT.BIN,779,14
3,PERCEPT.BIN,779,26
3,PERCEPT.BIN,780,20
3,PERCEPT.BIN,783,2
3,PERCEPT.BIN,783,14
3,PERCEPT.BIN,783,26
3,PERCEPT.BIN,785,8
3,PERCEPT.BIN,789,8
3,PERCEPT.BIN,791,2
3,PERCEPT.BIN,791,14
3,PERCEPT.BIN,791,26
3,PERCEPT.BIN,792,20
3,PERCEPT.BIN,793,8
3,PERCEPT.BIN,793,20
3,PERCEPT.BIN,794,2
3,PERCEPT.BIN,795,2
3,PERCEPT.BIN,795,14
3,PERCEPT.BIN,795,26
3,PERCEPT.BIN,797,8
3,PERCEPT.BIN,797,20
3,PERCEPT.BIN,799,14
3,PERCEPT.BIN,799,26
3,PERCEPT.BIN,801,20
3,PERCEPT.BIN,803,2
3,PERCEPT.BIN,803,14
3,PERCEPT.BIN,803,26
3,PERCEPT.BIN,804,8
3,PERCEPT.BIN,805,8
3,PERCEPT.BIN,806,26
3,PROJECTILES.BIN,0,32
3,PROJECTILES.BIN,1,28
3,PROJECTILES.BIN,1,104
3,PROJECTILES.BIN,5,92
3,PROJECTILES.BIN,10,100
3,PROJECTILES.BIN,15,80
3,PROJECTILES.BIN,35,0
3,PROJECTILES.BIN,38,80
3,PROJECTILES.BIN,49,14
3,PROJECTILES.BIN,52,110
3,PROJECTILES.BIN,54,32
3,PROJECTILES.BIN,55,98
3,PROJECTILES.BIN,60,8
3,PROJECTILES.BIN,64,100
3,PROJECTILES.BIN,74,60
3,PROJECTILES.BIN,78,44
3,PROJECTILES.BIN,79,16
3,PROJECTILES.BIN,79,20
3,PROJECTILES.BIN,79,88
3,PROJECTILES.BIN,80,92
3,PROJECTILES.BIN,80,104
3,PROJECTILES.BIN,80,108
3,PROJECTILES.BIN,81,44
3,PROJECTILES.BIN,81,48
3,STATICS.BIN,0,184
3,STATICS.BIN,0,308
3,STATICS.BIN,0,500
3,STATICS.BIN,0,1012
3,STATICS.BIN,0,1844
3,STATICS.BIN,0,2164
3,STATICS.BIN,0,2228
3,STATICS.BIN,0,2420
3,STATICS.BIN,1,604
3,STATICS.BIN,1,668
3,STATICS.BIN,1,2588
3,STATICS.BIN,1,2652
3,STATICS.BIN,1,2716
3,STATICS.BIN,1,2780
3,STATICS.BIN,1,3036
3,STATICS.BIN,1,3164
3,STATICS.BIN,1,3228
3,STATICS.BIN,1,3292
3,STATICS.BIN,1,3356
3,STATICS.BIN,1,3420
3,STATICS.BIN,1,3484
3,STATICS.BIN,1,3612
3,STATICS.BIN,1,3676
3,STATICS.BIN,1,3740
3,STATICS.BIN,1,3804
3,STATICS.BIN,1,3868
3,STATICS.BIN,1,3932
3,STATICS.BIN,1,4060
3,STATICS.BIN,1,4188
3,STATICS.BIN,1,4252
3,STATICS.BIN,1,4316
3,STATICS.BIN,1,4380
3,STATICS.BIN,1,4444
3,STATICS.BIN,1,4508
3,STATICS.BIN,1,4572
3,STATICS.BIN,1,4700
3,STATICS.BIN,1,4828
3,STATICS.BIN,1,5148
3,STATICS.BIN,1,5156
3,STATICS.BIN,1,5516
3,STATICS.BIN,1,5524
3,STATICS.BIN,1,6380
3,STATICS.BIN,1,6388
3,STATICS.BIN,1,6404
3,STATICS.BIN,1,6412
3,STATICS.BIN,1,6428
3,STATICS.BIN,1,6436
3,STATICS.BIN,1,6684
3,STATICS.BIN,1,6692
3,STATICS.BIN,1,6788
3,STATICS.BIN,1,6812
3,STATICS.BIN,1,6820
3,STATICS.BIN,1,6924
3,STATICS.BIN,1,6964
3,STATICS.BIN,1,6996
3,TOYS.BIN,3,4
3,TOYS.BIN,28,0
3,TOYS.BIN,29,0
3,TOYS.BIN,30,0
3,TOYS.BIN,31,0
3,TOYS.BIN,31,8
3,TOYS.BIN,32,0
3,TOYS.BIN,33,0
3,TOYS.BIN,34,0
3,TOYS.BIN,34,4
3,TOYS.BIN,35,0
3,TOYS.BIN,57,4
3,TOYS.BIN,64,4
3,TOYS.BIN,104,0
3,TOYS.BIN,105,0
3,TOYS.BIN,106,0
3,TOYS.BIN,107,0
3,TOYS.BIN,108,0
3,TOYS.BIN,109,0
3,TOYS.BIN,110,0
3,TOYS.BIN,111,0
3,TOYS.BIN,111,8
3,TOYS.BIN,143,0
3,TOYS.BIN,178,0
3,VEHICLES.BIN,1,0
3,VEHICLES.BIN,2,0
3,VEHICLES.BIN,3,156
3,VEHICLES.BIN,7,168
3,VEHICLES.BIN,8,122
3,VEHICLES.BIN,8,168
3,VEHICLES.BIN,9,122
3,VEHICLES.BIN,9,168
3,VEHICLES.BIN,10,168
3,VEHICLES.BIN,15,0
3,VEHICLES.BIN,15,42
3,VEHICLES.BIN,15,168
3,VEHICLES.BIN,19,86
3,VEHICLES.BIN,20,42
3,VEHICLES.BIN,21,168
3,VEHICLES.BIN,24,0
3,VEHICLES.BIN,25,168
3,VEHICLES.BIN,26,168
3,VEHICLES.BIN,27,168
3,VEHICLES.BIN,28,168
3,VEHICLES.BIN,63,86
3,VEHICLES.BIN,64,86
3,VEHICLES.BIN,74,122
3,VEHICLES.BIN,75,122
3,VEHICLES.BIN,75,168
3,VEHICLES.BIN,76,122
3,VEHICLES.BIN,77,122
3,VEHICLES.BIN,78,122
3,VEHICLES.BIN,80,4
3,VEHICLES.BIN,80,34
3,VEHICLES.BIN,80,50
3,VEHICLES.BIN,83,168
3,WEAPONS.BIN,1,12
3,WEAPONS.BIN,4,8
3,WEAPONS.BIN,5,44
3,WEAPONS.BIN,8,8
3,WEAPONS.BIN,8,12
3,WEAPONS.BIN,10,8
3,WEAPONS.BIN,10,12
3,WEAPONS.BIN,11,76
3,WEAPONS.BIN,15,0
3,WEAPONS.BIN,20,28
3,WEAPONS.BIN,22,12
3,WEAPONS.BIN,23,8
3,WEAPONS.BIN,25,12
3,WEAPONS.BIN,32,28
3,WEAPONS.BIN,34,12
3,WEAPONS.BIN,35,12
3,WEAPONS.BIN,37,16
3,WEAPONS.BIN,42,8
3,WEAPONS.BIN,45,12
3,WEAPONS.BIN,50,12
3,WEAPONS.BIN,53,8
3,WEAPONS.BIN,60,12
3,WEAPONS.BIN,61,8
3,WEAPONS.BIN,66,12
3,WEAPONS.BIN,69,80
3,WEAPONS.BIN,79,28
3,WEAPONS.BIN,80,12
3,WEAPONS.BIN,82,16
3,WEAPONS.BIN,86,12
4,ACTION.BIN,122,0
4,ACTION.BIN,122,20
4,ACTION.BIN,123,0
4,ACTION.BIN,127,8
4,ACTION.BIN,136,20
4,ACTION.BIN,144,12
4,ACTION.BIN,150,12
4,ACTION.BIN,168,12
4,ACTION.BIN,170,16
4,ACTION.BIN,180,8
4,ACTION.BIN,181,4
4,ACTION.BIN,182,0
4,ACTION.BIN,182,24
4,ACTION.BIN,189,20
4,ACTION.BIN,190,16
4,ACTION.BIN,195,20
4,ACTION.BIN,237,24
4,ACTION.BIN,248,4
4,ACTION.BIN,358,20
4,ACTION.BIN,359,16
4,ACTION.BIN,361,8
4,ACTION.BIN,363,24
4,ACTION.BIN,371,16
4,ACTION.BIN,374,4
4,ACTION.BIN,381,0
4,ACTION.BIN,384,12
4,ACTION.BIN,386,4
4,ACTION.BIN,390,12
4,ACTION.BIN,407,16
4,ACTION.BIN,415,8
4,ACTION.BIN,416,4
4,ACTION.BIN,423,24
4,ACTION.BIN,427,8
4,ACTION.BIN,447,24
4,ACTION.BIN,448,20
4,ACTION.BIN,458,24
4,ACTION.BIN,459,20
4,ACTION.BIN,460,16
4,ACTION.BIN,474,8
4,ACTION.BIN,486,12
4,ACTION.BIN,493,14
4,ACTION.BIN,520,20
4,ACTION.BIN,539,20
4,ACTION.BIN,545,20
4,ACTION.BIN,551,20
4,ACTION.BIN,588,18
4,ACTION.BIN,589,14
4,ACTION.BIN,591,24
4,ACTION.BIN,607,8
4,ACTION.BIN,609,24
4,ACTION.BIN,614,4
4,ACTION.BIN,663,0
4,ATTITUDE.BIN,51,28
4,ATTITUDE.BIN,73,18
4,ATTITUDE.BIN,73,26
4,ATTITUDE.BIN,89,34
4,ATTITUDE.BIN,137,18
4,ATTITUDE.BIN,140,28
4,ATTITUDE.BIN,140,40
4,ATTITUDE.BIN,142,6
4,ATTITUDE.BIN,144,8
4,ATTITUDE.BIN,152,40
4,ATTITUDE.BIN,154,6
4,ATTITUDE.BIN,156,8
4,ATTITUDE.BIN,166,6
4,ATTITUDE.BIN,168,8
4,ATTITUDE.BIN,168,32
4,ATTITUDE.BIN,172,12
4,ATTITUDE.BIN,180,32
4,ATTITUDE.BIN,182,34
4,BUDDIES.BIN,7,84
4,BUDDIES.BIN,17,60
4,BUDDIES.BIN,17,64
4,BUDDIES.BIN,33,0
4,BUDDIES.BIN,36,32
4,BUDDIES.BIN,37,0
4,BUDDIES.BIN,40,126
4,BUDDIES.BIN,47,64
4,PERCEPT.BIN,30,10
4,PERCEPT.BIN,54,14
4,PERCEPT.BIN,114,8
4,PERCEPT.BIN,122,6
4,PERCEPT.BIN,124,4
4,PERCEPT.BIN,124,28
4,PERCEPT.BIN,156,6
4,PERCEPT.BIN,174,10
4,PERCEPT.BIN,174,18
4,PERCEPT.BIN,210,18
